"source","target","action"
"SYMPK","DYNC1H1",1
"SYMPK","DYNC1LI2",1
"SYMPK","E2F4",1
"SYMPK","EDNRB",-1
"SYMPK","EGLN2",1
"SYMPK","EIF6",1
"SYMPK","EPN1",1
"SYMPK","EPOR",1
"SYMPK","FLNA",1
"SYMPK","FOLR1",-1
"SYMPK","FZR1",1
"SYMPK","GBF1",1
"SYMPK","GNG11",-1
"SYMPK","GTSE1",1
"SYMPK","HACL1",-1
"SYMPK","HCLS1",1
"SYMPK","HERC1",1
"SYMPK","HGS",1
"SYMPK","IFNGR2",1
"SYMPK","IKBKG",1
"SYMPK","IL11RA",1
"SYMPK","IMPA1",-1
"SYMPK","INPP5B",1
"SYMPK","INPP5D",1
"SYMPK","INPP5E",1
"SYMPK","INPPL1",1
"SYMPK","IP6K2",1
"SYMPK","IRF9",1
"SYMPK","ITCH",-1
"SYMPK","ITPR3",1
"SYMPK","JAK3",1
"SYMPK","JMJD7-PLA2G4B",1
"SYMPK","KAT2A",1
"SYMPK","LMO7",-1
"SYMPK","LTB4R",1
"SYMPK","MAP2K3",1
"SYMPK","MAP2K7",1
"SYMPK","MAP4K1",1
"SYMPK","MAPK8IP3",1
"SYMPK","MDM4",1
"SYMPK","MDN1",1
"SYMPK","MGRN1",1
"SYMPK","MPHOSPH10",-1
"SYMPK","MPV17L",1
"SYMPK","MTMR3",1
"SYMPK","MVK",1
"SYMPK","NCK1",-1
"SYMPK","NCKAP1L",1
"SYMPK","NFKB2",1
"SYMPK","NLGN2",1
"SYMPK","NOP58",1
"SYMPK","NUMBL",1
"SYMPK","NXF1",1
"SYMPK","PAX8",1
"SYMPK","PEX12",-1
"SYMPK","PFN1",1
"SYMPK","PGF",1
"SYMPK","PI4KA",1
"SYMPK","PI4KB",1
"SYMPK","PIK3CD",1
"SYMPK","PIK3R1",-1
"SYMPK","PIM1",1
"SYMPK","POLR2A",1
"SYMPK","POLR2K",-1
"SYMPK","POP4",-1
"SYMPK","PPM1D",-1
"SYMPK","PPP1R12C",1
"SYMPK","PPP2R1A",1
"SYMPK","PPP2R5D",1
"SYMPK","PPP2R5E",-1
"SYMPK","PRKACA",1
"SYMPK","PRKCI",-1
"SYMPK","PSD4",1
"SYMPK","PTK2B",1
"SYMPK","RAB11FIP3",1
"SYMPK","RAB22A",-1
"SYMPK","RAB5B",1
"SYMPK","RAF1",1
"SYMPK","RAP1B",-1
"SYMPK","RAPGEF1",1
"SYMPK","RXRB",1
"SYMPK","SEC61A2",1
"SYMPK","SH3GLB2",1
"SYMPK","SPG21",1
"SYMPK","SPI1",1
"SYMPK","SPTAN1",1
"SYMPK","STAM2",-1
"SYMPK","STAT2",1
"SYMPK","STAT6",1
"SYMPK","STK11",1
"SYMPK","STK36",1
"SYMPK","STK4",1
"SYMPK","STRADA",1
"SYMPK","SYVN1",1
"SYMPK","TAOK2",1
"SYMPK","TJAP1",1
"SYMPK","TLN1",1
"SYMPK","TPM3",1
"SYMPK","TYK2",1
"SYMPK","UBA1",1
"SYMPK","UBE2D4",1
"SYMPK","UBE2I",1
"SYMPK","UBE2K",-1
"SYMPK","UBE2Z",1
"SYMPK","ULK3",1
"SYMPK","VHL",1
"SYMPK","VPS37A",-1
"SYMPK","WIPF2",1
"SYMPK","WNT6",1
"SYMPK","YWHAQ",-1
"SYMPK","ZBTB17",1
"SYMPK","ZFYVE27",1
"SYVN1","ABCA7",1
"SYVN1","ACOX1",-1
"SYVN1","ADRBK1",1
"SYVN1","AGRN",1
"SYVN1","AKT1",1
"SYVN1","AKT2",1
"SYVN1","ANAPC10",-1
"SYVN1","ANAPC2",1
"SYVN1","AP2M1",1
"SYVN1","APH1A",1
"SYVN1","ARF1",1
"SYVN1","ARF3",1
"SYVN1","ARFGAP1",1
"SYVN1","ARFGAP2",1
"SYVN1","ARHGEF1",1
"SYVN1","ATF2",-1
"SYVN1","ATG12",-1
"SYVN1","ATG4B",1
"SYVN1","ATP6V0A1",1
"SYVN1","ATP6V1G2",1
"SYVN1","BECN1",1
"SYVN1","CACNG6",1
"SYVN1","CALR",1
"SYVN1","CAPN1",1
"SYVN1","CAPZA2",-1
"SYVN1","CAV2",-1
"SYVN1","CDC25B",1
"SYVN1","CDC34",1
"SYVN1","CDC42",-1
"SYVN1","CDK2",1
"SYVN1","CHD8",1
"SYVN1","CHMP2B",-1
"SYVN1","CORO1A",1
"SYVN1","CRK",-1
"SYVN1","CSNK1G3",-1
"SYVN1","CTSZ",-1
"SYVN1","CUL7",1
"SYVN1","CYTH1",1
"SYVN1","DDB1",1
"SYVN1","DGKZ",1
"SYVN1","DVL3",1
"SYVN1","E2F4",1
"SYVN1","EDNRB",-1
"SYVN1","EGLN2",1
"SYVN1","EIF6",1
"SYVN1","EPOR",1
"SYVN1","ESPL1",1
"SYVN1","FARSA",1
"SYVN1","FOLR1",-1
"SYVN1","FZR1",1
"SYVN1","GBF1",1
"SYVN1","GIT2",1
"SYVN1","GNG11",-1
"SYVN1","GTSE1",1
"SYVN1","GUCY1B3",-1
"SYVN1","HCLS1",1
"SYVN1","HGS",1
"SYVN1","HSP90AB1",1
"SYVN1","IFNGR2",1
"SYVN1","IKBKG",1
"SYVN1","IL15",-1
"SYVN1","IL18",-1
"SYVN1","IMPA1",-1
"SYVN1","INPP5B",1
"SYVN1","INPP5D",1
"SYVN1","INPPL1",1
"SYVN1","IP6K2",1
"SYVN1","ITPR3",1
"SYVN1","JMJD7-PLA2G4B",1
"SYVN1","LTB4R",1
"SYVN1","LY96",-1
"SYVN1","MAP2K2",1
"SYVN1","MAP2K3",1
"SYVN1","MAP2K7",1
"SYVN1","MAP4K1",1
"SYVN1","MAPK8IP3",1
"SYVN1","MCM3",1
"SYVN1","MDN1",1
"SYVN1","MPHOSPH10",-1
"SYVN1","MVK",1
"SYVN1","MYL12A",-1
"SYVN1","NAT10",1
"SYVN1","NCK1",-1
"SYVN1","NCKAP1L",1
"SYVN1","NFKB2",1
"SYVN1","NXF1",1
"SYVN1","ORAI2",1
"SYVN1","PARP1",1
"SYVN1","PAX8",1
"SYVN1","PFN1",1
"SYVN1","PKMYT1",1
"SYVN1","POLD2",1
"SYVN1","POLR2A",1
"SYVN1","POLR2E",1
"SYVN1","POLR2K",-1
"SYVN1","PPM1D",-1
"SYVN1","PPP1R12C",1
"SYVN1","PPP2R1A",1
"SYVN1","PPP2R5D",1
"SYVN1","PPP2R5E",-1
"SYVN1","PRKACA",1
"SYVN1","PSD4",1
"SYVN1","PTK2B",1
"SYVN1","PWP2",1
"SYVN1","RAB5B",1
"SYVN1","RAB5C",1
"SYVN1","RAF1",1
"SYVN1","RAP1B",-1
"SYVN1","RAPGEF1",1
"SYVN1","SAE1",1
"SYVN1","SEC61A2",1
"SYVN1","SH3GLB2",1
"SYVN1","SNX1",1
"SYVN1","SPG20",-1
"SYVN1","SPI1",1
"SYVN1","SPTAN1",1
"SYVN1","STAT6",1
"SYVN1","STK11",1
"SYVN1","STK36",1
"SYVN1","STK4",1
"SYVN1","STRADA",1
"SYVN1","STX12",-1
"SYVN1","SYMPK",1
"SYVN1","TAOK2",1
"SYVN1","TJAP1",1
"SYVN1","TLN1",1
"SYVN1","TLR4",-1
"SYVN1","TNFSF13B",-1
"SYVN1","TUBA1A",-1
"SYVN1","TUBB",1
"SYVN1","TUBB3",1
"SYVN1","TYK2",1
"SYVN1","UBA1",1
"SYVN1","UBE2I",1
"SYVN1","UBE2K",-1
"SYVN1","UBE2Q2",-1
"SYVN1","UBE2W",-1
"SYVN1","UBE2Z",1
"SYVN1","VHL",1
"SYVN1","VPS37A",-1
"SYVN1","WAS",1
"SYVN1","WIPF2",1
"SYVN1","WNT6",1
"SYVN1","YWHAH",1
"SYVN1","ZFYVE27",1
"TAOK2","ABL1",1
"TAOK2","ADRBK1",1
"TAOK2","AGRN",1
"TAOK2","AKT1",1
"TAOK2","AKT1S1",1
"TAOK2","AKT2",1
"TAOK2","ANAPC10",-1
"TAOK2","ANAPC2",1
"TAOK2","AP2A1",1
"TAOK2","AP2A2",1
"TAOK2","AP2M1",1
"TAOK2","APH1A",1
"TAOK2","ARF1",1
"TAOK2","ARF3",1
"TAOK2","ARFGAP1",1
"TAOK2","ARFGAP2",1
"TAOK2","ARHGEF1",1
"TAOK2","ARRB2",1
"TAOK2","ATG12",-1
"TAOK2","ATP6AP1",1
"TAOK2","ATP6V0A1",1
"TAOK2","ATP6V0C",1
"TAOK2","ATP6V1G2",1
"TAOK2","BECN1",1
"TAOK2","CACNG6",1
"TAOK2","CALR",1
"TAOK2","CAPN1",1
"TAOK2","CAPZA2",-1
"TAOK2","CCDC53",-1
"TAOK2","CDC25B",1
"TAOK2","CDC34",1
"TAOK2","CDC42",-1
"TAOK2","CHD8",1
"TAOK2","CHMP2B",-1
"TAOK2","CTBP1",1
"TAOK2","CUL7",1
"TAOK2","DGKZ",1
"TAOK2","DVL3",1
"TAOK2","DYNC1H1",1
"TAOK2","E2F4",1
"TAOK2","EDNRB",-1
"TAOK2","EGLN2",1
"TAOK2","EPN1",1
"TAOK2","EPOR",1
"TAOK2","FLNA",1
"TAOK2","FOLR1",-1
"TAOK2","FZR1",1
"TAOK2","GBF1",1
"TAOK2","GNG11",-1
"TAOK2","HCLS1",1
"TAOK2","HGS",1
"TAOK2","HSP90AB1",1
"TAOK2","IFNGR2",1
"TAOK2","IKBKG",1
"TAOK2","IMPA1",-1
"TAOK2","INPP5D",1
"TAOK2","INPPL1",1
"TAOK2","JAK3",1
"TAOK2","MAP2K2",1
"TAOK2","MAP2K3",1
"TAOK2","MAP2K7",1
"TAOK2","MAPK8IP3",1
"TAOK2","MDN1",1
"TAOK2","MGRN1",1
"TAOK2","MSN",1
"TAOK2","MTMR3",1
"TAOK2","MVK",1
"TAOK2","MYH9",1
"TAOK2","NCKAP1L",1
"TAOK2","NCSTN",1
"TAOK2","NFKB2",1
"TAOK2","NXF1",1
"TAOK2","PAX8",1
"TAOK2","PFN1",1
"TAOK2","PIK3CD",1
"TAOK2","PIP5K1C",1
"TAOK2","POLR2A",1
"TAOK2","POLR2K",-1
"TAOK2","PPP2R1A",1
"TAOK2","PPP2R5D",1
"TAOK2","PPP2R5E",-1
"TAOK2","PRKACA",1
"TAOK2","PSD4",1
"TAOK2","PTK2B",1
"TAOK2","RAB5B",1
"TAOK2","RAB5C",1
"TAOK2","RAF1",1
"TAOK2","RAPGEF1",1
"TAOK2","SAE1",1
"TAOK2","SEC61A2",1
"TAOK2","SH3GLB2",1
"TAOK2","SNX1",1
"TAOK2","SPG21",1
"TAOK2","SPI1",1
"TAOK2","SPTAN1",1
"TAOK2","STAT6",1
"TAOK2","STK11",1
"TAOK2","STK36",1
"TAOK2","STK4",1
"TAOK2","STRADA",1
"TAOK2","SYMPK",1
"TAOK2","SYVN1",1
"TAOK2","TCEB1",-1
"TAOK2","TGFB1",1
"TAOK2","TLN1",1
"TAOK2","TUBB",1
"TAOK2","TYK2",1
"TAOK2","UBA1",1
"TAOK2","UBE2I",1
"TAOK2","UBE2Z",1
"TAOK2","WAS",1
"TAOK2","WIPF2",1
"TAOK2","YWHAH",1
"TAOK2","ZFYVE27",1
"TAP1","CCR5",1
"TAP1","HLA-E",1
"TAP1","STAT1",1
"TAP1","WARS",1
"TARS","RIOK2",1
"TCEB1","ABCC1",-1
"TCEB1","ABL1",-1
"TCEB1","ACTB",-1
"TCEB1","AKT1",-1
"TCEB1","ANAPC10",1
"TCEB1","ANAPC11",1
"TCEB1","ANAPC2",-1
"TCEB1","AP2A2",-1
"TCEB1","AP2M1",-1
"TCEB1","ARF1",-1
"TCEB1","ARFGAP2",-1
"TCEB1","ARHGEF1",-1
"TCEB1","ATG12",1
"TCEB1","ATP6AP1",-1
"TCEB1","ATP6V0A1",-1
"TCEB1","ATP6V0C",-1
"TCEB1","ATP6V1G2",-1
"TCEB1","BECN1",-1
"TCEB1","BIRC5",1
"TCEB1","CACYBP",1
"TCEB1","CAPN1",-1
"TCEB1","CAPZA2",1
"TCEB1","CD4",-1
"TCEB1","CDC42",1
"TCEB1","CHD8",-1
"TCEB1","CHMP2B",1
"TCEB1","CSNK1D",-1
"TCEB1","CTBP1",-1
"TCEB1","CUL7",-1
"TCEB1","CYCS",1
"TCEB1","CYTH1",-1
"TCEB1","DGKA",-1
"TCEB1","DGKZ",-1
"TCEB1","DNM2",-1
"TCEB1","DVL3",-1
"TCEB1","E2F4",-1
"TCEB1","EGLN2",-1
"TCEB1","EIF4E2",1
"TCEB1","EPOR",-1
"TCEB1","FLNA",-1
"TCEB1","FOLR1",1
"TCEB1","GBF1",-1
"TCEB1","GIT2",-1
"TCEB1","GNAI2",-1
"TCEB1","HCLS1",-1
"TCEB1","HERC1",-1
"TCEB1","HGS",-1
"TCEB1","HLA-B",-1
"TCEB1","HLA-C",-1
"TCEB1","HLA-F",-1
"TCEB1","HLA-G",-1
"TCEB1","IKBKG",-1
"TCEB1","IL2RG",-1
"TCEB1","IMPA1",1
"TCEB1","INPP5D",-1
"TCEB1","IRF9",-1
"TCEB1","ITPR3",-1
"TCEB1","JAK1",-1
"TCEB1","JAK3",-1
"TCEB1","JUND",-1
"TCEB1","MAD2L1",1
"TCEB1","MCL1",-1
"TCEB1","MGRN1",-1
"TCEB1","MSN",-1
"TCEB1","MTMR3",-1
"TCEB1","MYH9",-1
"TCEB1","NCKAP1L",-1
"TCEB1","NCOR2",-1
"TCEB1","NMD3",1
"TCEB1","NXF1",-1
"TCEB1","PI4KA",-1
"TCEB1","PIK3CD",-1
"TCEB1","PIP5K1C",-1
"TCEB1","POLR2A",-1
"TCEB1","POLR2K",1
"TCEB1","PRKACA",-1
"TCEB1","PSD4",-1
"TCEB1","RAB5B",-1
"TCEB1","RAPGEF1",-1
"TCEB1","RCHY1",1
"TCEB1","SPTAN1",-1
"TCEB1","SSBP1",1
"TCEB1","STAT2",-1
"TCEB1","STAT6",-1
"TCEB1","STK11",-1
"TCEB1","STK36",-1
"TCEB1","STK4",-1
"TCEB1","TAOK2",-1
"TCEB1","TSC2",-1
"TCEB1","TYK2",-1
"TCEB1","UBA1",-1
"TCEB1","UBA2",1
"TCEB1","UBE2W",1
"TCEB1","UBE2Z",-1
"TCEB1","VPS37A",1
"TCEB1","VTA1",1
"TCEB1","WAS",-1
"TCEB1","WASF2",-1
"TCEB1","WIPF2",-1
"TCF7","LAT",1
"TCF7","LDLRAP1",1
"TCF7L2","CTBP2",1
"TCF7L2","EPAS1",1
"TCF7L2","JAG1",1
"TCF7L2","LPAR6",1
"TCF7L2","MYLK",1
"TCF7L2","PECAM1",1
"TCF7L2","SPG20",1
"TCF7L2","TJP1",1
"TCIRG1","ARAP1",1
"TCIRG1","ATP6AP1",1
"TCIRG1","ATP6V0C",1
"TCIRG1","CSF1R",1
"TCIRG1","CTSD",1
"TCIRG1","FLNA",1
"TCIRG1","HLA-F",1
"TCIRG1","JAK3",1
"TCIRG1","MAP3K11",1
"TCIRG1","PLEKHO2",1
"TCIRG1","RALGDS",1
"TCIRG1","ZYX",1
"TCOF1","ADRBK1",1
"TCOF1","ANAPC2",1
"TCOF1","AP2M1",1
"TCOF1","ARF1",1
"TCOF1","ARFGAP1",1
"TCOF1","ARFGAP2",1
"TCOF1","ARHGEF1",1
"TCOF1","ATG12",-1
"TCOF1","ATP6V1G1",-1
"TCOF1","ATP6V1G2",1
"TCOF1","BMS1",1
"TCOF1","CALR",1
"TCOF1","CAPZA2",-1
"TCOF1","CHD8",1
"TCOF1","CHMP2B",-1
"TCOF1","E2F4",1
"TCOF1","EGLN2",1
"TCOF1","FARSA",1
"TCOF1","FZR1",1
"TCOF1","GBF1",1
"TCOF1","HGS",1
"TCOF1","HSP90AB1",1
"TCOF1","INPPL1",1
"TCOF1","MAP2K2",1
"TCOF1","MAP2K7",1
"TCOF1","MCM3",1
"TCOF1","NAT10",1
"TCOF1","NCK1",-1
"TCOF1","PFN1",1
"TCOF1","PKMYT1",1
"TCOF1","POLD2",1
"TCOF1","POLR2A",1
"TCOF1","PPP2R1A",1
"TCOF1","PPP2R5D",1
"TCOF1","RAP1B",-1
"TCOF1","SAE1",1
"TCOF1","STK11",1
"TCOF1","STK4",1
"TCOF1","TUBB",1
"TCOF1","TYK2",1
"TCOF1","UBA1",1
"TCOF1","UBE2I",1
"TGFB1","ABL1",1
"TGFB1","ACTB",1
"TGFB1","ACTG1",1
"TGFB1","ACTN4",1
"TGFB1","AKT1",1
"TGFB1","AKT1S1",1
"TGFB1","ANAPC10",-1
"TGFB1","ANAPC2",1
"TGFB1","AP2A2",1
"TGFB1","AP2M1",1
"TGFB1","ARF1",1
"TGFB1","ARFGAP2",1
"TGFB1","ARHGEF1",1
"TGFB1","ARHGEF11",1
"TGFB1","ARRB2",1
"TGFB1","ATG12",-1
"TGFB1","ATP6AP1",1
"TGFB1","ATP6V0A1",1
"TGFB1","ATP6V0C",1
"TGFB1","ATP6V1G2",1
"TGFB1","CAPN1",1
"TGFB1","CAPZB",1
"TGFB1","CD4",1
"TGFB1","CHD8",1
"TGFB1","CSF1R",1
"TGFB1","CSNK1D",1
"TGFB1","CTBP1",1
"TGFB1","CTSD",1
"TGFB1","DGKZ",1
"TGFB1","DNM2",1
"TGFB1","DVL3",1
"TGFB1","E2F4",1
"TGFB1","EGLN2",1
"TGFB1","FLNA",1
"TGFB1","GBF1",1
"TGFB1","GNAI2",1
"TGFB1","HCLS1",1
"TGFB1","HGS",1
"TGFB1","HLA-B",1
"TGFB1","HLA-C",1
"TGFB1","HLA-F",1
"TGFB1","HLA-G",1
"TGFB1","HSP90AB1",1
"TGFB1","IFNGR2",1
"TGFB1","IKBKG",1
"TGFB1","IL2RG",1
"TGFB1","IMPA1",-1
"TGFB1","INPP5D",1
"TGFB1","INPPL1",1
"TGFB1","JAK1",1
"TGFB1","JAK3",1
"TGFB1","JUND",1
"TGFB1","MAP2K2",1
"TGFB1","MAP2K7",1
"TGFB1","MAP3K11",1
"TGFB1","MCL1",1
"TGFB1","MSN",1
"TGFB1","MYH9",1
"TGFB1","NCKAP1L",1
"TGFB1","NCOR2",1
"TGFB1","NFKB2",1
"TGFB1","NXF1",1
"TGFB1","PFN1",1
"TGFB1","PI4K2A",1
"TGFB1","PIK3CD",1
"TGFB1","PIP5K1C",1
"TGFB1","PLEKHO2",1
"TGFB1","POLR2A",1
"TGFB1","POLR2K",-1
"TGFB1","PPP2R1A",1
"TGFB1","PRKACA",1
"TGFB1","PSD4",1
"TGFB1","PTK2B",1
"TGFB1","RAB5B",1
"TGFB1","RAB5C",1
"TGFB1","RAPGEF1",1
"TGFB1","RELA",1
"TGFB1","RPS6KA4",1
"TGFB1","SPI1",1
"TGFB1","SPTAN1",1
"TGFB1","SSH1",1
"TGFB1","STAT6",1
"TGFB1","TAOK2",1
"TGFB1","TPM3",1
"TGFB1","TSC2",1
"TGFB1","TUBB",1
"TGFB1","TYK2",1
"TGFB1","UBA1",1
"TGFB1","UBE2Z",1
"TGFB1","WAS",1
"TGFB1","WASF2",1
"TGFB1","WIPF2",1
"TGFB1","YWHAH",1
"TGFB1","ZYX",1
"THBS1","CAV2",1
"THBS1","COL1A2",1
"THBS1","EDNRA",1
"THBS1","ENAH",1
"THBS1","FGF7",1
"THBS1","FN1",1
"THBS1","GAS1",1
"THBS1","GJA1",1
"THBS1","GNAI1",1
"THBS1","GNG12",1
"THBS1","INHBA",1
"THBS1","ITGAV",1
"THBS1","ITGB5",1
"THBS1","JAG1",1
"THBS1","LAMA4",1
"THBS1","LAMB1",1
"THBS1","PDGFC",1
"THBS1","PDGFRA",1
"THBS1","PLN",1
"THBS1","SDC2",1
"THBS1","SNAI2",1
"THBS1","THBS2",1
"THBS1","TNFRSF12A",1
"THBS1","VCAN",1
"THBS2","ACTN1",1
"THBS2","COL1A1",1
"THBS2","COL1A2",1
"THBS2","COL4A1",1
"THBS2","COL4A2",1
"THBS2","COL6A3",1
"THBS2","CTSK",1
"THBS2","DCN",1
"THBS2","ENAH",1
"THBS2","FN1",1
"THBS2","GAS1",1
"THBS2","HSPG2",1
"THBS2","IL1R1",1
"THBS2","INHBA",1
"THBS2","ITGAV",1
"THBS2","ITGB5",1
"THBS2","LAMA4",1
"THBS2","LAMB1",1
"THBS2","LAMB2",1
"THBS2","MMP2",1
"THBS2","MRC2",1
"THBS2","NBL1",1
"THBS2","PDGFRA",1
"THBS2","SERPINF1",1
"THBS2","SFRP2",1
"THBS2","THBS1",1
"THBS2","TNFRSF12A",1
"THBS2","VCAN",1
"THBS2","WNT2",1
"TIAM1","CD2",1
"TIAM1","CD28",1
"TIAM1","CD6",1
"TIAM1","INPP4B",1
"TIAM1","LAT",1
"TIAM1","PRKCH",1
"TIAM1","PRKCQ",1
"TIGIT","CD2",1
"TIGIT","ICOS",1
"TJAP1","AARS2",1
"TJAP1","ADRBK1",1
"TJAP1","ANAPC10",-1
"TJAP1","ANAPC2",1
"TJAP1","AP2M1",1
"TJAP1","ARFGAP1",1
"TJAP1","ARFGAP2",1
"TJAP1","ARHGEF1",1
"TJAP1","ATP6V0A1",1
"TJAP1","ATP6V1G2",1
"TJAP1","CDC34",1
"TJAP1","CHD8",1
"TJAP1","CHMP2B",-1
"TJAP1","CRK",-1
"TJAP1","CSNK1G2",1
"TJAP1","CTSZ",-1
"TJAP1","CUL7",1
"TJAP1","E2F4",1
"TJAP1","EGLN2",1
"TJAP1","EPOR",1
"TJAP1","FOLR1",-1
"TJAP1","HGS",1
"TJAP1","IFNGR2",1
"TJAP1","IKBKG",1
"TJAP1","INPPL1",1
"TJAP1","ITPR3",1
"TJAP1","JMJD7-PLA2G4B",1
"TJAP1","MAPK8IP3",1
"TJAP1","MVK",1
"TJAP1","NUMBL",1
"TJAP1","PFN1",1
"TJAP1","PI4KB",1
"TJAP1","POLR2K",-1
"TJAP1","PPP2R5D",1
"TJAP1","PPP2R5E",-1
"TJAP1","PRKACA",1
"TJAP1","PSD4",1
"TJAP1","PTK2B",1
"TJAP1","RAB5B",1
"TJAP1","RXRB",1
"TJAP1","STAT6",1
"TJAP1","STK11",1
"TJAP1","STK4",1
"TJAP1","STRADA",1
"TJAP1","SYMPK",1
"TJAP1","SYVN1",1
"TJAP1","TYK2",1
"TJAP1","UBA1",1
"TJAP1","UBE2Z",1
"TJAP1","WNT6",1
"TJAP1","ZFYVE27",1
"TJP1","ADCY9",1
"TJP1","ASAP2",1
"TJP1","CACNA2D1",1
"TJP1","CALCRL",1
"TJP1","CAV2",1
"TJP1","CTBP2",1
"TJP1","EDNRA",1
"TJP1","ENAH",1
"TJP1","EPAS1",1
"TJP1","FGF7",1
"TJP1","FHL1",1
"TJP1","FZD7",1
"TJP1","GAS1",1
"TJP1","GJA1",1
"TJP1","GNAI1",1
"TJP1","GNG11",1
"TJP1","GNG12",1
"TJP1","GUCY1A3",1
"TJP1","GUCY1B3",1
"TJP1","ID4",1
"TJP1","IL1R1",1
"TJP1","ITGA6",1
"TJP1","ITGAV",1
"TJP1","ITGB5",1
"TJP1","JAG1",1
"TJP1","KITLG",1
"TJP1","LAMA4",1
"TJP1","LAMB1",1
"TJP1","LPAR6",1
"TJP1","MECOM",1
"TJP1","MPDZ",1
"TJP1","MYLK",1
"TJP1","NCKAP1",1
"TJP1","PARVA",1
"TJP1","PDGFC",1
"TJP1","PDGFRA",1
"TJP1","PECAM1",1
"TJP1","PRKG1",1
"TJP1","PSD3",1
"TJP1","PTPRB",1
"TJP1","PTPRM",1
"TJP1","SDC2",1
"TJP1","SNAI2",1
"TJP1","SPG20",1
"TJP1","TCF7L2",1
"TJP1","VEGFC",1
"TJP1","YES1",1
"TLN1","ABCA2",1
"TLN1","ABCA7",1
"TLN1","ADRBK1",1
"TLN1","AGRN",1
"TLN1","AKT1S1",1
"TLN1","ANAPC10",-1
"TLN1","ANAPC2",1
"TLN1","AP2A1",1
"TLN1","AP2A2",1
"TLN1","AP2M1",1
"TLN1","APH1A",1
"TLN1","APPL1",-1
"TLN1","ARF1",1
"TLN1","ARF5",1
"TLN1","ARFGAP1",1
"TLN1","ARFGAP2",1
"TLN1","ARHGEF1",1
"TLN1","ARHGEF11",1
"TLN1","ARRB2",1
"TLN1","ATF2",-1
"TLN1","ATG12",-1
"TLN1","ATG4B",1
"TLN1","ATP6V0A1",1
"TLN1","ATP6V0C",1
"TLN1","ATP6V1F",1
"TLN1","ATP6V1G2",1
"TLN1","BECN1",1
"TLN1","CACNG6",1
"TLN1","CALM3",1
"TLN1","CALR",1
"TLN1","CAPN1",1
"TLN1","CASP8",1
"TLN1","CDC25B",1
"TLN1","CDC34",1
"TLN1","CDK2",1
"TLN1","CHD8",1
"TLN1","CHMP2B",-1
"TLN1","CRK",-1
"TLN1","CSNK1G3",-1
"TLN1","CTSZ",-1
"TLN1","CUL7",1
"TLN1","DARS",-1
"TLN1","DGKZ",1
"TLN1","DNM2",1
"TLN1","DVL3",1
"TLN1","E2F4",1
"TLN1","EDNRB",-1
"TLN1","EGLN2",1
"TLN1","ELK1",1
"TLN1","EPN1",1
"TLN1","EPOR",1
"TLN1","FLNA",1
"TLN1","FOLR1",-1
"TLN1","FZR1",1
"TLN1","GBF1",1
"TLN1","GIT1",1
"TLN1","GNG11",-1
"TLN1","HCLS1",1
"TLN1","HGS",1
"TLN1","IFNGR2",1
"TLN1","IKBKG",1
"TLN1","IL2RG",1
"TLN1","IMPA1",-1
"TLN1","INPP5D",1
"TLN1","INPPL1",1
"TLN1","IP6K2",1
"TLN1","IRF9",1
"TLN1","ITGAL",1
"TLN1","JMJD7-PLA2G4B",1
"TLN1","LMO7",-1
"TLN1","LTB4R",1
"TLN1","M6PR",1
"TLN1","MAP2K2",1
"TLN1","MAP2K3",1
"TLN1","MAP2K7",1
"TLN1","MAP4K1",1
"TLN1","MDN1",1
"TLN1","MPHOSPH10",-1
"TLN1","MPV17L",1
"TLN1","MVK",1
"TLN1","NCKAP1L",1
"TLN1","NCSTN",1
"TLN1","NFKB2",1
"TLN1","NLGN2",1
"TLN1","NOL6",1
"TLN1","NXF1",1
"TLN1","PAX8",1
"TLN1","PFN1",1
"TLN1","PIK3CD",1
"TLN1","PIK3R1",-1
"TLN1","PLD2",1
"TLN1","POLR2A",1
"TLN1","POLR2K",-1
"TLN1","PPM1D",-1
"TLN1","PPP1R12C",1
"TLN1","PPP2R1A",1
"TLN1","PPP2R1B",1
"TLN1","PPP2R5D",1
"TLN1","PPP2R5E",-1
"TLN1","PRKACA",1
"TLN1","PRKCI",-1
"TLN1","PSD4",1
"TLN1","PSENEN",1
"TLN1","PTK2B",1
"TLN1","RAB5B",1
"TLN1","RAB5C",1
"TLN1","RAF1",1
"TLN1","RALB",1
"TLN1","RAP1B",-1
"TLN1","RAPGEF1",1
"TLN1","RPA2",1
"TLN1","SAE1",1
"TLN1","SEC61A2",1
"TLN1","SH3GLB2",1
"TLN1","SNX1",1
"TLN1","SPG21",1
"TLN1","SPI1",1
"TLN1","STAT6",1
"TLN1","STK4",1
"TLN1","STRADA",1
"TLN1","SYMPK",1
"TLN1","SYVN1",1
"TLN1","TAOK2",1
"TLN1","TMEM55B",1
"TLN1","TUBA1A",-1
"TLN1","TYK2",1
"TLN1","UBA1",1
"TLN1","UBE2D4",1
"TLN1","UBE2I",1
"TLN1","UBE2K",-1
"TLN1","UBE2Z",1
"TLN1","VHL",1
"TLN1","VPS35",-1
"TLN1","WNT6",1
"TLN1","YWHAH",1
"TLN1","YWHAQ",-1
"TLN1","ZFYVE27",1
"TLN1","ZMAT3",-1
"TLR2","C3AR1",1
"TLR2","CCL8",1
"TLR2","CCR1",1
"TLR2","CD14",1
"TLR2","CTSB",1
"TLR2","CTSS",1
"TLR2","CXCL16",1
"TLR2","EPB41L3",1
"TLR2","FCGR1A",1
