"source","target","action"
"CTSO","BIRC3",-1
"CTSO","XIAP",-1
"CTSO","BID",1
"CTSO","BIRC5",-1
"CTSS","BCL2L1",-1
"CTSS","BCL2",-1
"CTSS","BIRC2",-1
"CTSS","BIRC3",-1
"CTSS","XIAP",-1
"CTSS","BID",1
"CTSS","BIRC5",-1
"CTSV","BCL2L1",-1
"CTSV","BCL2",-1
"CTSV","BIRC2",-1
"CTSV","BIRC3",-1
"CTSV","XIAP",-1
"CTSV","BID",1
"CTSV","BIRC5",-1
"CTSW","BCL2L1",-1
"CTSW","BCL2",-1
"CTSW","BIRC2",-1
"CTSW","BIRC3",-1
"CTSW","XIAP",-1
"CTSW","BID",1
"CTSW","BIRC5",-1
"CTSZ","BCL2L1",-1
"CTSZ","BCL2",-1
"CTSZ","BIRC2",-1
"CTSZ","BIRC3",-1
"CTSZ","XIAP",-1
"CTSZ","BID",1
"CTSZ","BIRC5",-1
"CUL1","CDKN1A",-1
"CUL1","CDKN1B",-1
"CUL1","CDKN1C",-1
"CUL1","SMAD2",-1
"CUL1","SMAD3",-1
"CUL1","CDK2",-1
"CUL1","CCNE1",-1
"CUL1","CCNE2",-1
"CUL1","FBXO5",-1
"CUL1","FBXO43",-1
"CX3CL1","CX3CR1",1
"CXCL1","CXCR2",1
"CXCL10","CXCR3",1
"CXCL11","CXCR3",1
"CXCL11","ACKR3",1
"CXCL12","CXCR4",1
"CXCL12","ACKR3",1
"CXCL13","CXCR5",1
"CXCL16","CXCR6",1
"CXCL2","CXCR2",1
"CXCL3","CXCR2",1
"CXCL5","CXCR2",1
"CXCL6","CXCR1",1
"CXCL6","CXCR2",1
"CXCL8","CXCR1",1
"CXCL8","CXCR2",1
"CXCL9","CXCR3",1
"CXXC4","DVL1",-1
"CXXC4","DVL2",-1
"CXXC4","DVL3",-1
"CYCS","CASP9",1
"CYFIP1","WASF1",-1
"CYFIP1","BRK1",-1
"CYFIP2","WASF1",-1
"CYFIP2","BRK1",-1
"CYSLTR1","GNA11",1
"CYSLTR1","GNA15",1
"CYSLTR1","GNAQ",1
"CYSLTR1","GNA14",1
"CYSLTR2","GNA11",1
"CYSLTR2","GNA15",1
"CYSLTR2","GNAQ",1
"CYSLTR2","GNA14",1
"DAB2IP","MAP3K5",1
"DAXX","MAP3K5",1
"DBF4","MCM2",1
"DBF4","MCM3",1
"DBF4","MCM4",1
"DBF4","MCM5",1
"DBF4","MCM6",1
"DBF4","MCM7",1
"DCN","TGFB1",-1
"DCN","TGFB2",-1
"DCN","TGFB3",-1
"DDIT3","BCL2L1",-1
"DDIT3","BCL2",-1
"DDX58","TRAF6",1
"DDX58","TRAF2",1
"DIABLO","BIRC2",-1
"DIABLO","BIRC3",-1
"DIABLO","XIAP",-1
"DIABLO","BIRC5",-1
"DIAPH1","PFN3",1
"DIAPH1","PFN4",1
"DIAPH1","PFN1",1
"DIAPH1","PFN2",1
"DIAPH2","PFN3",1
"DIAPH2","PFN4",1
"DIAPH2","PFN1",1
"DIAPH2","PFN2",1
"DIAPH3","BAIAP2",1
"DKK1","LRP6",-1
"DKK1","LRP5",-1
"DKK2","LRP6",-1
"DKK2","LRP5",-1
"DKK4","LRP6",-1
"DKK4","LRP5",-1
"DLL1","NOTCH1",1
"DLL1","NOTCH2",1
"DLL1","NOTCH3",1
"DLL1","NOTCH4",1
"DLL3","NOTCH1",1
"DLL3","NOTCH2",1
"DLL3","NOTCH3",1
"DLL3","NOTCH4",1
"DLL4","NOTCH1",1
"DLL4","NOTCH2",1
"DLL4","NOTCH3",1
"DLL4","NOTCH4",1
"DOCK1","RAC1",1
"DOCK1","RAC2",1
"DOCK1","RAC3",1
"DRD1","GNAL",1
"DRD1","GNAS",1
"DRD2","GNAI1",1
"DRD2","GNAI2",1
"DRD2","GNAI3",1
"DRD5","GNAL",1
"DRD5","GNAS",1
"DUSP1","MAPK1",-1
"DUSP1","MAPK3",-1
"DUSP1","MAPK14",-1
"DUSP1","MAPK11",-1
"DUSP1","MAPK13",-1
"DUSP1","MAPK12",-1
"DUSP1","MAPK8",-1
"DUSP1","MAPK9",-1
"DUSP1","MAPK10",-1
"DUSP10","MAPK1",-1
"DUSP10","MAPK3",-1
"DUSP10","MAPK14",-1
"DUSP10","MAPK11",-1
"DUSP10","MAPK13",-1
"DUSP10","MAPK12",-1
"DUSP10","MAPK8",-1
"DUSP10","MAPK9",-1
"DUSP10","MAPK10",-1
"DUSP16","MAPK1",-1
"DUSP16","MAPK3",-1
"DUSP16","MAPK14",-1
"DUSP16","MAPK11",-1
"DUSP16","MAPK13",-1
"DUSP16","MAPK12",-1
"DUSP16","MAPK8",-1
"DUSP16","MAPK9",-1
"DUSP16","MAPK10",-1
"DUSP2","MAPK1",-1
"DUSP2","MAPK3",-1
"DUSP2","MAPK14",-1
"DUSP2","MAPK11",-1
"DUSP2","MAPK13",-1
"DUSP2","MAPK12",-1
"DUSP2","MAPK8",-1
"DUSP2","MAPK9",-1
"DUSP2","MAPK10",-1
"DUSP3","MAPK1",-1
"DUSP3","MAPK3",-1
"DUSP3","MAPK14",-1
"DUSP3","MAPK11",-1
"DUSP3","MAPK13",-1
"DUSP3","MAPK12",-1
"DUSP3","MAPK8",-1
"DUSP3","MAPK9",-1
"DUSP3","MAPK10",-1
"DUSP4","MAPK1",-1
"DUSP4","MAPK3",-1
"DUSP4","MAPK14",-1
"DUSP4","MAPK11",-1
"DUSP4","MAPK13",-1
"DUSP4","MAPK12",-1
"DUSP4","MAPK8",-1
"DUSP4","MAPK9",-1
"DUSP4","MAPK10",-1
"DUSP5","MAPK1",-1
"DUSP5","MAPK3",-1
"DUSP5","MAPK14",-1
"DUSP5","MAPK11",-1
"DUSP5","MAPK13",-1
"DUSP5","MAPK12",-1
"DUSP5","MAPK8",-1
"DUSP5","MAPK9",-1
"DUSP5","MAPK10",-1
"DUSP6","MAPK1",-1
"DUSP6","MAPK3",-1
"DUSP6","MAPK14",-1
"DUSP6","MAPK11",-1
"DUSP6","MAPK13",-1
"DUSP6","MAPK12",-1
"DUSP6","MAPK8",-1
"DUSP6","MAPK9",-1
"DUSP6","MAPK10",-1
"DUSP7","MAPK1",-1
"DUSP7","MAPK3",-1
"DUSP7","MAPK14",-1
"DUSP7","MAPK11",-1
"DUSP7","MAPK13",-1
"DUSP7","MAPK12",-1
"DUSP7","MAPK8",-1
"DUSP7","MAPK9",-1
"DUSP7","MAPK10",-1
"DUSP8","MAPK1",-1
"DUSP8","MAPK3",-1
"DUSP8","MAPK14",-1
"DUSP8","MAPK11",-1
"DUSP8","MAPK13",-1
"DUSP8","MAPK12",-1
"DUSP8","MAPK8",-1
"DUSP8","MAPK9",-1
"DUSP8","MAPK10",-1
"DUSP9","MAPK1",-1
"DUSP9","MAPK3",-1
"DUSP9","MAPK14",-1
"DUSP9","MAPK11",-1
"DUSP9","MAPK13",-1
"DUSP9","MAPK12",-1
"DUSP9","MAPK8",-1
"DUSP9","MAPK9",-1
"DUSP9","MAPK10",-1
"DVL1","GSK3B",-1
"DVL1","NOTCH1",-1
"DVL1","NOTCH2",-1
"DVL1","NOTCH3",-1
"DVL1","NOTCH4",-1
"DVL2","GSK3B",-1
"DVL2","NOTCH1",-1
"DVL2","NOTCH2",-1
"DVL2","NOTCH3",-1
"DVL2","NOTCH4",-1
"DVL3","GSK3B",-1
"DVL3","NOTCH1",-1
"DVL3","NOTCH2",-1
"DVL3","NOTCH3",-1
"DVL3","NOTCH4",-1
"E2F1","CCNE1",1
"E2F1","CCNE2",1
"E2F2","CCNE1",1
"E2F2","CCNE2",1
"E2F3","CCNE1",1
"E2F3","CCNE2",1
"EDA","EDA2R",1
"EDA","EDAR",1
"EDNRA","GNA11",1
"EDNRA","GNA15",1
"EDNRA","GNAQ",1
"EDNRA","GNA14",1
"EDNRB","GNA11",1
"EDNRB","GNA15",1
"EDNRB","GNAQ",1
"EDNRB","GNA14",1
"EGF","PDGFRA",1
"EGF","PDGFRB",1
"EGF","EGFR",1
"EGF","ERBB2",1
"EGF","MET",1
"EGF","FLT4",1
"EGF","KDR",1
"EGF","FLT1",1
"EGF","IGF1R",1
"EGFR","SOS1",1
"EGFR","SOS2",1
"EGFR","GRB2",1
"EGFR","CRK",1
"EGFR","CRKL",1
"EGFR","STAT5A",1
"EGFR","STAT5B",1
"EGFR","CBLC",1
"EGFR","CBL",1
"EGFR","CBLB",1
"EGFR","PTK2",1
"EGFR","SHC2",1
"EGFR","SHC4",1
"EGFR","SHC3",1
"EGFR","SHC1",1
"EGFR","PLCG1",1
"EGFR","PLCG2",1
"EGFR","PIK3R5",1
"EGFR","PIK3CA",1
"EGFR","PIK3CB",1
"EGFR","PIK3CD",1
"EGFR","PIK3CG",1
"EGFR","PIK3R1",1
"EGFR","PIK3R2",1
"EGFR","PIK3R3",1
"EGFR","SRC",1
"EGFR","CTNNB1",-1
"EGFR","CTNND1",-1
"EGFR","JAK1",1
"EIF2AK3","EIF2S1",1
"EIF2S1","ATF4",1
"EIF4EBP1","EIF4E",-1
"EIF4EBP1","EIF4E1B",-1
"EIF4EBP1","EIF4E2",-1
"ELK1","FOS",1
"ELK1","BIRC2",1
"ELK1","BIRC3",1
"ELK1","XIAP",1
"ELK1","CCND1",1
"ELK1","CCND2",1
"ELK1","CCND3",1
"ELK4","FOS",1
"EP300","TP53",1
"EP300","STAT5A",1
"EP300","STAT5B",1
"EP300","CDKN2B",1
"EP300","RBPJL",1
"EP300","RBPJ",1
"EP300","STAT1",1
"EP300","STAT2",1
"EP300","STAT3",1
"EP300","STAT4",1
"EP300","STAT6",1
"EPAS1","PDGFB",1
"EPAS1","TGFB1",1
"EPAS1","TGFB2",1
"EPAS1","TGFB3",1
"EPAS1","TGFA",1
"EPAS1","FIGF",1
"EPAS1","VEGFC",1
"EPAS1","VEGFA",1
"EPAS1","VEGFB",1
"EPAS1","PGF",1
"EPAS1","SLC2A1",1
"EPO","IL20RB",1
"EPO","IL10RB",1
"EPO","IL22RA1",1
"EPO","IL2RG",1
"EPO","IL2RB",1
"EPO","CSF2RB",1
"EPO","LIFR",1
"EPO","IL6ST",1
"EPO","IFNLR1",1
"EPO","IL22RA2",1
"EPO","IL20RA",1
"EPO","IL10RA",1
"EPO","IFNGR2",1
"EPO","IFNGR1",1
"EPO","IFNAR2",1
"EPO","IFNAR1",1
"EPO","MPL",1
"EPO","PRLR",1
"EPO","GHR",1
"EPO","EPOR",1
"EPO","CRLF2",1
"EPO","IL7R",1
"EPO","IL21R",1
"EPO","IL15RA",1
"EPO","IL9R",1
"EPO","IL4R",1
"EPO","IL2RA",1
"EPO","IL5RA",1
"EPO","IL3RA",1
"EPO","CSF2RA",1
"EPO","IL12RB1",1
"EPO","IL23R",1
"EPO","IL12RB2",1
"EPO","IL13RA1",1
"EPO","LEPR",1
"EPO","CSF3R",1
"EPO","CNTFR",1
"EPO","OSMR",1
"EPO","IL11RA",1
"EPO","IL6R",1
"EPO","IL13RA2",1
"EPO","IL27RA",1
"ERBB2","GRB2",1
"ERBB2","PTK2",1
"ERBB2","SHC2",1
"ERBB2","SHC4",1
"ERBB2","SHC3",1
"ERBB2","SHC1",1
"ERBB2","PLCG1",1
"ERBB2","PLCG2",1
"ERBB2","PIK3R5",1
"ERBB2","PIK3CA",1
"ERBB2","PIK3CB",1
"ERBB2","PIK3CD",1
"ERBB2","PIK3CG",1
"ERBB2","PIK3R1",1
"ERBB2","PIK3R2",1
"ERBB2","PIK3R3",1
"ERBB2","CTNNB1",-1
"ERBB2","CTNND1",-1
"ERBB2","JAK1",1
"ERBB3","GRB2",1
"ERBB3","SHC2",1
"ERBB3","SHC4",1
"ERBB3","SHC3",1
"ERBB3","SHC1",1
"ERBB3","PLCG1",1
"ERBB3","PLCG2",1
"ERBB3","PIK3R5",1
"ERBB3","PIK3CA",1
"ERBB3","PIK3CB",1
"ERBB3","PIK3CD",1
"ERBB3","PIK3CG",1
"ERBB3","PIK3R1",1
"ERBB3","PIK3R2",1
"ERBB3","PIK3R3",1
"ERBB4","GRB2",1
"ERBB4","STAT5A",1
"ERBB4","STAT5B",1
"ERBB4","SHC2",1
"ERBB4","SHC4",1
"ERBB4","SHC3",1
"ERBB4","SHC1",1
"ERBB4","PLCG1",1
"ERBB4","PLCG2",1
"ERBB4","PIK3R5",1
"ERBB4","PIK3CA",1
"ERBB4","PIK3CB",1
"ERBB4","PIK3CD",1
"ERBB4","PIK3CG",1
"ERBB4","PIK3R1",1
"ERBB4","PIK3R2",1
"ERBB4","PIK3R3",1
"EREG","EGFR",1
"EREG","ERBB4",1
"ERN1","MAP3K5",1
"ESPL1","SMC1B",-1
"ESPL1","SMC1A",-1
"ESPL1","SMC3",-1
"ESPL1","STAG1",-1
"ESPL1","STAG2",-1
"ESPL1","RAD21",-1
"ESPL1","REC8",-1
"ETS1","FIGF",1
"ETS1","VEGFC",1
"ETS1","VEGFA",1
"ETS1","VEGFB",1
"ETS1","CXCL8",1
"ETS1","CDK4",1
"ETS1","CCND1",1
"ETS1","PGF",1
"ETS1","MMP1",1
"ETS1","MMP2",1
"ETS1","MMP9",1
"F2","F2R",1
"F2","F2RL1",1
"F2","F2RL2",1
"F2","PARD3",1
"F2","F2RL3",1
"F2R","GNA12",1
"F2R","GNA11",1
"F2R","GNA15",1
"F2R","GNAQ",1
"F2R","GNA14",1
"F2R","GNA13",1
"FADD","CASP8",1
"FADD","CASP10",1
"FARP2","CDC42",1
"FAS","DAXX",1
"FAS","FADD",1
"FASLG","FAS",1
"FASLG","TNFRSF6B",1
"FBXO43","CDC20",-1
"FBXO5","CDC20",-1
"FBXW11","FBXO5",-1
"FBXW11","FBXO43",-1
"FER","CTNNB1",-1
"FER","CTNND1",-1
"FGD1","CDC42",1
"FGD3","CDC42",1
"FGF1","FGFR1",1
"FGF1","FGFR3",1
"FGF1","FGFR2",1
"FGF1","FGFR4",1
"FGF10","FGFR1",1
"FGF10","FGFR3",1
"FGF10","FGFR2",1
"FGF10","FGFR4",1
"FGF11","FGFR1",1
"FGF11","FGFR3",1
"FGF11","FGFR2",1
"FGF11","FGFR4",1
"FGF12","FGFR1",1
"FGF12","FGFR3",1
"FGF12","FGFR2",1
"FGF12","FGFR4",1
"FGF13","FGFR1",1
"FGF13","FGFR3",1
"FGF13","FGFR2",1
"FGF13","FGFR4",1
"FGF14","FGFR1",1
"FGF14","FGFR3",1
"FGF14","FGFR2",1
"FGF14","FGFR4",1
"FGF16","FGFR1",1
"FGF16","FGFR3",1
"FGF16","FGFR2",1
"FGF16","FGFR4",1
"FGF17","FGFR1",1
"FGF17","FGFR3",1
"FGF17","FGFR2",1
"FGF17","FGFR4",1
"FGF18","FGFR1",1
"FGF18","FGFR3",1
"FGF18","FGFR2",1
"FGF18","FGFR4",1
"FGF19","FGFR1",1
"FGF19","FGFR3",1
"FGF19","FGFR2",1
"FGF19","FGFR4",1
"FGF2","FGFR1",1
"FGF2","FGFR3",1
"FGF2","FGFR2",1
"FGF2","FGFR4",1
"FGF20","FGFR1",1
"FGF20","FGFR3",1
"FGF20","FGFR2",1
"FGF20","FGFR4",1
"FGF21","FGFR1",1
"FGF21","FGFR3",1
"FGF21","FGFR2",1
"FGF21","FGFR4",1
"FGF22","FGFR1",1
"FGF22","FGFR3",1
"FGF22","FGFR2",1
"FGF22","FGFR4",1
"FGF23","FGFR1",1
"FGF23","FGFR3",1
"FGF23","FGFR2",1
"FGF23","FGFR4",1
"FGF3","FGFR1",1
"FGF3","FGFR3",1
"FGF3","FGFR2",1
"FGF3","FGFR4",1
"FGF4","FGFR1",1
"FGF4","FGFR3",1
"FGF4","FGFR2",1
"FGF4","FGFR4",1
"FGF5","FGFR1",1
"FGF5","FGFR3",1
"FGF5","FGFR2",1
"FGF5","FGFR4",1
"FGF6","FGFR1",1
"FGF6","FGFR3",1
"FGF6","FGFR2",1
"FGF6","FGFR4",1
"FGF7","FGFR1",1
"FGF7","FGFR3",1
"FGF7","FGFR2",1
"FGF7","FGFR4",1
"FGF8","FGFR1",1
"FGF8","FGFR3",1
"FGF8","FGFR2",1
"FGF8","FGFR4",1
"FGF9","FGFR1",1
"FGF9","FGFR3",1
"FGF9","FGFR2",1
"FGF9","FGFR4",1
"FGFR1","SOS1",1
"FGFR1","SOS2",1
"FGFR1","GRB2",1
"FGFR2","SOS1",1
"FGFR2","SOS2",1
"FGFR2","GRB2",1
"FGFR3","SOS1",1
"FGFR3","SOS2",1
"FGFR3","GRB2",1
"FGFR4","SOS1",1
"FGFR4","SOS2",1
"FIGF","PDGFRA",1
"FIGF","PDGFRB",1
"FIGF","EGFR",1
"FIGF","ERBB2",1
"FIGF","MET",1
"FIGF","FLT4",1
"FIGF","KDR",1
"FIGF","FLT1",1
"FIGF","IGF1R",1
"FLT1","PTK2",1
"FLT1","SHC2",1
"FLT1","SHC4",1
"FLT1","SHC3",1
"FLT1","SHC1",1
"FLT1","PIK3R5",1
"FLT1","PIK3CA",1
"FLT1","PIK3CB",1
"FLT1","PIK3CD",1
"FLT1","PIK3CG",1
"FLT1","PIK3R1",1
"FLT1","PIK3R2",1
"FLT1","PIK3R3",1
"FLT3","GRB2",1
"FLT3","PIK3R5",1
"FLT3","PIK3CA",1
"FLT3","PIK3CB",1
"FLT3","PIK3CD",1
"FLT3","PIK3CG",1
"FLT3","PIK3R1",1
"FLT3","PIK3R2",1
"FLT3","PIK3R3",1
"FLT3LG","FLT3",1
"FLT4","PTK2",1
"FLT4","SHC2",1
"FLT4","SHC4",1
"FLT4","SHC3",1
"FLT4","SHC1",1
"FLT4","PIK3R5",1
"FLT4","PIK3CA",1
"FLT4","PIK3CB",1
"FLT4","PIK3CD",1
"FLT4","PIK3CG",1
"FLT4","PIK3R1",1
"FLT4","PIK3R2",1
"FLT4","PIK3R3",1
"FN1","ITGAV",1
"FN1","ITGB3",1
"FN1","ITGB1",1
"FN1","ITGB5",1
"FN1","ITGA2",1
"FN1","ITGA5",1
"FN1","ITGB4",1
"FN1","ITGB6",1
"FN1","ITGB7",1
"FN1","ITGB8",1
"FN1","ITGA11",1
"FN1","ITGA6",1
"FN1","ITGA1",1
"FN1","ITGA2B",1
"FN1","ITGA3",1
"FN1","ITGA4",1
"FN1","ITGA7",1
"FN1","ITGA9",1
"FN1","ITGA10",1
"FN1","ITGA8",1
"FN1","SDC1",1
"FN1","SDC4",1
"FN1","CD44",1
"FOS","FASLG",1
"FOS","TP53",1
"FOS","FAS",1
"FOS","FIGF",1
"FOS","VEGFC",1
"FOS","VEGFA",1
"FOS","VEGFB",1
"FOS","CXCL8",1
"FOS","CDK4",1
"FOS","CCND1",1
"FOS","BCL2L11",1
"FOS","HRK",1
"FOS","PGF",1
"FOS","MMP1",1
"FOS","MMP2",1
"FOS","MMP9",1
"FSHB","FSHR",1
"FST","INHBE",-1
"FST","INHBC",-1
"FST","INHBB",-1
"FST","INHBA",-1
"FYN","SHC2",1
"FYN","SHC4",1
"FYN","SHC3",1
"FYN","SHC1",1
"FYN","CTNNB1",-1
"FYN","CTNND1",-1
"FZR1","CDK1",-1
"FZR1","CCNB3",-1
"FZR1","CCNB1",-1
"FZR1","CCNB2",-1
"GAB1","PIK3R5",1
"GAB1","PIK3CA",1
"GAB1","PIK3CB",1
"GAB1","PIK3CD",1
"GAB1","PIK3CG",1
"GAB1","PIK3R1",1
"GAB1","PIK3R2",1
"GAB1","PIK3R3",1
"GABARAP","ATG7",1
"GABARAPL1","ATG7",1
"GABARAPL2","ATG7",1
"GADD45A","MAP3K4",1
"GADD45A","CDK1",-1
"GADD45A","PCNA",1
"GADD45A","CCNB3",-1
"GADD45A","CCNB1",-1
"GADD45A","CCNB2",-1
"GADD45B","MAP3K4",1
"GADD45B","CDK1",-1
"GADD45B","PCNA",1
"GADD45B","CCNB3",-1
"GADD45B","CCNB1",-1
"GADD45B","CCNB2",-1
"GADD45G","MAP3K4",1
"GADD45G","CDK1",-1
"GADD45G","PCNA",1
"GADD45G","CCNB3",-1
"GADD45G","CCNB1",-1
"GADD45G","CCNB2",-1
"GDF5","BMPR2",1
"GDF5","ACVR2A",1
"GDF5","BMPR1A",1
"GDF5","AMHR2",1
"GDF6","BMPR2",1
"GDF6","AMHR2",1
"GDF7","BMPR2",1
"GDF7","AMHR2",1
"GH1","IL20RB",1
"GH1","IL10RB",1
"GH1","IL22RA1",1
"GH1","IL2RG",1
"GH1","IL2RB",1
"GH1","CSF2RB",1
"GH1","LIFR",1
"GH1","IL6ST",1
"GH1","IFNLR1",1
"GH1","IL22RA2",1
"GH1","IL20RA",1
"GH1","IL10RA",1
"GH1","IFNGR2",1
"GH1","IFNGR1",1
"GH1","IFNAR2",1
"GH1","IFNAR1",1
"GH1","MPL",1
"GH1","PRLR",1
"GH1","GHR",1
"GH1","EPOR",1
"GH1","CRLF2",1
"GH1","IL7R",1
"GH1","IL21R",1
"GH1","IL15RA",1
"GH1","IL9R",1
"GH1","IL4R",1
"GH1","IL2RA",1
"GH1","IL5RA",1
"GH1","IL3RA",1
"GH1","CSF2RA",1
"GH1","IL12RB1",1
"GH1","IL23R",1
"GH1","IL12RB2",1
"GH1","IL13RA1",1
"GH1","LEPR",1
"GH1","CSF3R",1
"GH1","CNTFR",1
"GH1","OSMR",1
"GH1","IL11RA",1
"GH1","IL6R",1
"GH1","IL13RA2",1
"GH1","IL27RA",1
"GH2","IL20RB",1
"GH2","IL10RB",1
"GH2","IL22RA1",1
"GH2","IL2RG",1
"GH2","IL2RB",1
"GH2","CSF2RB",1
"GH2","LIFR",1
"GH2","IL6ST",1
"GH2","IFNLR1",1
"GH2","IL22RA2",1
"GH2","IL20RA",1
"GH2","IL10RA",1
"GH2","IFNGR2",1
"GH2","IFNGR1",1
"GH2","IFNAR2",1
"GH2","IFNAR1",1
"GH2","MPL",1
"GH2","PRLR",1
"GH2","GHR",1
"GH2","EPOR",1
"GH2","CRLF2",1
"GH2","IL7R",1
"GH2","IL21R",1
"GH2","IL15RA",1
"GH2","IL9R",1
"GH2","IL4R",1
"GH2","IL2RA",1
"GH2","IL5RA",1
"GH2","IL3RA",1
"GH2","CSF2RA",1
"GH2","IL12RB1",1
"GH2","IL23R",1
"GH2","IL12RB2",1
"GH2","IL13RA1",1
"GH2","LEPR",1
"GH2","CSF3R",1
"GH2","CNTFR",1
"GH2","OSMR",1
"GH2","IL11RA",1
"GH2","IL6R",1
"GH2","IL13RA2",1
"GH2","IL27RA",1
"GIT1","PXN",-1
"GLI1","BMP2",1
"GLI1","WNT5A",1
"GLI1","WNT5B",1
"GLI1","WNT11",1
"GLI1","WNT16",1
"GLI1","WNT4",1
"GLI1","WNT1",1
"GLI1","WNT2",1
"GLI1","WNT3",1
"GLI1","WNT6",1
"GLI1","WNT7A",1
"GLI1","WNT7B",1
"GLI1","WNT8A",1
"GLI1","WNT8B",1
"GLI1","WNT10B",1
"GLI1","WNT2B",1
"GLI1","WNT9A",1
"GLI1","WNT9B",1
"GLI1","WNT10A",1
"GLI1","WNT3A",1
"GLI1","PTCH1",1
"GLI1","HHIP",1
"GLI1","PTCH2",1
"GLI1","BMP4",1
"GLI1","GLI1",1
"GLI2","BMP2",1
"GLI2","WNT5A",1
"GLI2","WNT5B",1
"GLI2","WNT11",1
"GLI2","WNT16",1
"GLI2","WNT4",1
"GLI2","WNT1",1
"GLI2","WNT2",1
"GLI2","WNT3",1
"GLI2","WNT6",1
"GLI2","WNT7A",1
"GLI2","WNT7B",1
"GLI2","WNT8A",1
"GLI2","WNT8B",1
"GLI2","WNT10B",1
"GLI2","WNT2B",1
"GLI2","WNT9A",1
"GLI2","WNT9B",1
"GLI2","WNT10A",1
"GLI2","WNT3A",1
"GLI2","PTCH1",1
"GLI2","HHIP",1
"GLI2","PTCH2",1
"GLI2","BMP4",1
"GLI2","GLI1",1
"GLI3","BMP2",1
"GLI3","WNT5A",1
"GLI3","WNT5B",1
"GLI3","WNT11",1
"GLI3","WNT16",1
"GLI3","WNT4",1
"GLI3","WNT1",1
"GLI3","WNT2",1
"GLI3","WNT3",1
"GLI3","WNT6",1
"GLI3","WNT7A",1
"GLI3","WNT7B",1
"GLI3","WNT8A",1
"GLI3","WNT8B",1
"GLI3","WNT10B",1
"GLI3","WNT2B",1
"GLI3","WNT9A",1
"GLI3","WNT9B",1
"GLI3","WNT10A",1
"GLI3","WNT3A",1
"GLI3","PTCH1",1
"GLI3","HHIP",1
"GLI3","PTCH2",1
"GLI3","BMP4",1
"GLI3","GLI1",1
"GNA11","PLCB1",1
"GNA11","PLCB2",1
"GNA11","PLCB3",1
"GNA11","PLCB4",1
"GNA12","RASA2",1
"GNA12","ARHGEF12",1
"GNA12","ARHGEF1",1
"GNA13","ARHGEF12",1
"GNA13","ARHGEF1",1
"GNA14","PLCB1",1
"GNA14","PLCB2",1
"GNA14","PLCB3",1
"GNA14","PLCB4",1
"GNA15","PLCB1",1
"GNA15","PLCB2",1
"GNA15","PLCB3",1
"GNA15","PLCB4",1
"GNAI1","HRAS",1
"GNAI1","KRAS",1
"GNAI1","NRAS",1
"GNAI1","ADCY1",-1
"GNAI1","ADCY3",-1
"GNAI1","ADCY8",-1
"GNAI1","ADCY2",-1
"GNAI1","ADCY7",-1
"GNAI1","ADCY9",-1
"GNAI1","ADCY4",-1
"GNAI1","ADCY5",-1
"GNAI1","ADCY6",-1
"GNAI2","HRAS",1
"GNAI2","KRAS",1
"GNAI2","NRAS",1
"GNAI2","ADCY1",-1
"GNAI2","ADCY3",-1
"GNAI2","ADCY8",-1
"GNAI2","ADCY2",-1
"GNAI2","ADCY7",-1
"GNAI2","ADCY9",-1
"GNAI2","ADCY4",-1
"GNAI2","ADCY5",-1
"GNAI2","ADCY6",-1
"GNAI3","HRAS",1
"GNAI3","KRAS",1
"GNAI3","NRAS",1
"GNAI3","ADCY1",-1
"GNAI3","ADCY3",-1
"GNAI3","ADCY8",-1
"GNAI3","ADCY2",-1
"GNAI3","ADCY7",-1
"GNAI3","ADCY9",-1
"GNAI3","ADCY4",-1
"GNAI3","ADCY5",-1
"GNAI3","ADCY6",-1
"GNAL","ADCY1",1
"GNAL","ADCY3",1
"GNAL","ADCY8",1
"GNAL","ADCY2",1
"GNAL","ADCY7",1
"GNAL","ADCY9",1
"GNAL","ADCY4",1
"GNAQ","PLCB1",1
"GNAQ","PLCB2",1
"GNAQ","PLCB3",1
"GNAQ","PLCB4",1
"GNAS","ADCY1",1
"GNAS","ADCY3",1
"GNAS","ADCY8",1
"GNAS","ADCY2",1
"GNAS","ADCY7",1
"GNAS","ADCY9",1
"GNAS","ADCY4",1
"GNAS","ADCY5",1
"GNAS","ADCY6",1
"GNG12","RASA2",1
"GNG12","PAK1",1
"GNG12","PAK2",1
"GNG12","PAK4",1
"GNG12","PAK3",1
"GNG12","PAK6",1
"GNG12","PAK7",1
"GNG12","FGD1",1
"GNG12","FGD3",1
"GRB2","SOS1",1
"GRB2","SOS2",1
"GRB2","GAB1",1
"GRM1","GNA11",1
"GRM1","GNA15",1
"GRM1","GNAQ",1
"GRM1","GNA14",1
"GRM5","GNA11",1
"GRM5","GNA15",1
"GRM5","GNAQ",1
"GRM5","GNA14",1
"GRPR","GNA11",1
"GRPR","GNA15",1
"GRPR","GNAQ",1
"GRPR","GNA14",1
"GSK3B","CCND1",-1
"GSK3B","CCND2",-1
"GSK3B","CCND3",-1
"GSK3B","CTNNB1",-1
"GZMA","F2R",1
"GZMA","F2RL1",1
"GZMA","F2RL2",1
"GZMA","PARD3",1
"GZMA","F2RL3",1
"GZMB","CASP3",1
"GZMB","PARP1",-1
"GZMB","BID",1
"GZMB","CASP8",1
"GZMB","TUBA1B",-1
"GZMB","TUBA3E",-1
"GZMB","TUBA3D",-1
"GZMB","TUBA8",-1
"GZMB","TUBA4A",-1
